clip_id,track_number,title,artist,album,segmentStart,segmentEnd
34906,8,broken,ammonite,reconnection,59,88
34907,8,broken,ammonite,reconnection,88,117
34909,8,broken,ammonite,reconnection,146,175
34911,8,broken,ammonite,reconnection,204,233
34914,8,butterflies,kouroshzolani,peacefulplanet,30,59
34915,8,butterflies,kouroshzolani,peacefulplanet,59,88
34917,8,butterflies,kouroshzolani,peacefulplanet,117,146
34918,8,butterflies,kouroshzolani,peacefulplanet,146,175
34920,8,butterfly,christopherofthewolves,samadhi,0,29
34924,8,bwv1043iilargo,larastjohn,bachviolinconcertos,0,29
34925,8,bwv1043iilargo,larastjohn,bachviolinconcertos,30,59
34929,8,bwv1043iilargo,larastjohn,bachviolinconcertos,146,175
34930,8,bwv1043iilargo,larastjohn,bachviolinconcertos,175,204
34931,8,bwv1043iilargo,larastjohn,bachviolinconcertos,204,233
34934,8,bwv1043iilargo,larastjohn,bachviolinconcertos,291,320
34935,8,bwv1043iilargo,larastjohn,bachviolinconcertos,320,349
34938,8,canciondesibivitorsuisjebienadrianowillaert,duochambure,vihueladuetsofvalderrabano,30,59
34939,8,canciondesibivitorsuisjebienadrianowillaert,duochambure,vihueladuetsofvalderrabano,59,88
34940,8,canciondesibivitorsuisjebienadrianowillaert,duochambure,vihueladuetsofvalderrabano,88,117
34943,8,caprice,richardsavino,mertzbardicsounds,59,88
34944,8,cemoysdemay,shirakammen,thealmanac,0,29
34945,8,cemoysdemay,shirakammen,thealmanac,30,59
34947,8,cemoysdemay,shirakammen,thealmanac,88,117
34949,8,cesarfrancksonataforviolinandpianoinamajorallegrettobenmoderato,gleusteenandordronneau,griegdvorakfranck,0,29
34950,8,cesarfrancksonataforviolinandpianoinamajorallegrettobenmoderato,gleusteenandordronneau,griegdvorakfranck,30,59
34951,8,cesarfrancksonataforviolinandpianoinamajorallegrettobenmoderato,gleusteenandordronneau,griegdvorakfranck,59,88
34952,8,cesarfrancksonataforviolinandpianoinamajorallegrettobenmoderato,gleusteenandordronneau,griegdvorakfranck,88,117
34953,8,cesarfrancksonataforviolinandpianoinamajorallegrettobenmoderato,gleusteenandordronneau,griegdvorakfranck,117,146
34954,8,cesarfrancksonataforviolinandpianoinamajorallegrettobenmoderato,gleusteenandordronneau,griegdvorakfranck,146,175
34956,8,cesarfrancksonataforviolinandpianoinamajorallegrettobenmoderato,gleusteenandordronneau,griegdvorakfranck,204,233
34958,8,cesarfrancksonataforviolinandpianoinamajorallegrettobenmoderato,gleusteenandordronneau,griegdvorakfranck,262,291
34959,8,cesarfrancksonataforviolinandpianoinamajorallegrettobenmoderato,gleusteenandordronneau,griegdvorakfranck,291,320
34961,8,chansonssansparoles1989op2elegie,gerardsatamian,dryfigtrees,0,29
34963,8,chansonssansparoles1989op2elegie,gerardsatamian,dryfigtrees,59,88
34964,8,chansonssansparoles1989op2elegie,gerardsatamian,dryfigtrees,88,117
34966,8,chansonssansparoles1989op2elegie,gerardsatamian,dryfigtrees,146,175
34967,8,chansonssansparoles1989op2elegie,gerardsatamian,dryfigtrees,175,204
34968,8,chansonssansparoles1989op2elegie,gerardsatamian,dryfigtrees,204,233
34971,8,chansonssansparoles1989op2elegie,gerardsatamian,dryfigtrees,291,320
34972,8,chansonssansparoles1989op2elegie,gerardsatamian,dryfigtrees,320,349
34978,8,chesnokovtotheholyvirginwepray,kyivchamberchoir,praisethelord,146,175
34979,8,chesnokovtotheholyvirginwepray,kyivchamberchoir,praisethelord,175,204
34983,8,childbirthinacaveart,michaelmasley,cymbalomsolos,59,88
34984,8,childbirthinacaveart,michaelmasley,cymbalomsolos,88,117
34985,8,childbirthinacaveart,michaelmasley,cymbalomsolos,117,146
34987,8,christmastroparion,threeholieschurchchoristers,thehymnsoftheancientchurch,30,59
34988,8,christmastroparion,threeholieschurchchoristers,thehymnsoftheancientchurch,59,88
34990,8,christmastroparion,threeholieschurchchoristers,thehymnsoftheancientchurch,117,146
34991,8,christmastroparion,threeholieschurchchoristers,thehymnsoftheancientchurch,146,175
34993,8,christmastroparion,threeholieschurchchoristers,thehymnsoftheancientchurch,204,233
34994,8,christmastroparion,threeholieschurchchoristers,thehymnsoftheancientchurch,233,262
34995,8,christmastroparion,threeholieschurchchoristers,thehymnsoftheancientchurch,262,291
34998,8,cielo69,jackalopes,jacksploitation,30,59
35001,8,cielo69,jackalopes,jacksploitation,117,146
35002,8,cimbala,rapoon,cidar,0,29
35003,8,cimbala,rapoon,cidar,30,59
35004,8,cimbala,rapoon,cidar,59,88
35006,8,cimbala,rapoon,cidar,117,146
35007,8,cimbala,rapoon,cidar,146,175
35008,8,cimbala,rapoon,cidar,175,204
35009,8,cimbala,rapoon,cidar,204,233
35011,8,cimbala,rapoon,cidar,262,291
35012,8,cimbala,rapoon,cidar,291,320
35015,8,cimbala,rapoon,cidar,378,407
35016,8,cimbala,rapoon,cidar,407,436
35017,8,cimbala,rapoon,cidar,436,465
35019,8,cimbala,rapoon,cidar,494,523
35020,8,cimbala,rapoon,cidar,523,552
35025,8,closetothesun,mijo,fatamorgana,88,117
35026,8,closetothesun,mijo,fatamorgana,117,146
35027,8,closetothesun,mijo,fatamorgana,146,175
35028,8,closetothesun,mijo,fatamorgana,175,204
35029,8,closetothesun,mijo,fatamorgana,204,233
35031,8,closetothesun,mijo,fatamorgana,262,291
35032,8,cloudsacrossthedarkness,suzanneteng,mysticjourney,0,29
35034,8,cloudsacrossthedarkness,suzanneteng,mysticjourney,59,88
35036,8,cloudsacrossthedarkness,suzanneteng,mysticjourney,117,146
35037,8,cloudsacrossthedarkness,suzanneteng,mysticjourney,146,175
35038,8,cloudsacrossthedarkness,suzanneteng,mysticjourney,175,204
35042,8,cloudsacrossthedarkness,suzanneteng,mysticjourney,291,320
35043,8,cloudsacrossthedarkness,suzanneteng,mysticjourney,320,349
35045,8,comewhenicalldowland,emilyvanevera,myladyrich,0,29
35047,8,comewhenicalldowland,emilyvanevera,myladyrich,59,88
35049,8,concertofor3violinsstringscontinuoinfrv551andante,serenissima,vivaldiinarcardia,0,29
35055,8,concertoforviolinandorchestrano3k216adagio,shlomomintz,cd1mozarttheviolinconcertos,59,88
35059,8,concertoforviolinandorchestrano3k216adagio,shlomomintz,cd1mozarttheviolinconcertos,175,204
35061,8,concertoforviolinandorchestrano3k216adagio,shlomomintz,cd1mozarttheviolinconcertos,233,262
35062,8,concertoforviolinandorchestrano3k216adagio,shlomomintz,cd1mozarttheviolinconcertos,262,291
35063,8,concertoforviolinandorchestrano3k216adagio,shlomomintz,cd1mozarttheviolinconcertos,291,320
35064,8,concertoforviolinandorchestrano3k216adagio,shlomomintz,cd1mozarttheviolinconcertos,320,349
35065,8,concertoforviolinandorchestrano3k216adagio,shlomomintz,cd1mozarttheviolinconcertos,349,378
35067,8,concertoforviolinandorchestrano3k216adagio,shlomomintz,cd1mozarttheviolinconcertos,407,436
35069,8,concertoincmajorallegromoltovivaldi,thesarasaensemble,abaroquemosaic,0,29
35071,8,concertoincmajorallegromoltovivaldi,thesarasaensemble,abaroquemosaic,59,88
35072,8,concertoincmajorallegromoltovivaldi,thesarasaensemble,abaroquemosaic,88,117
35073,8,concertoincmajorallegromoltovivaldi,thesarasaensemble,abaroquemosaic,117,146
35077,8,concertono2inbflatmajorhwv290allegromanonpresto,sonnerie,handelsixorganconcertosop4,30,59
35080,8,concertono2inbflatmajorhwv290allegromanonpresto,sonnerie,handelsixorganconcertosop4,117,146
35081,8,concertono2inbflatmajorhwv290allegromanonpresto,sonnerie,handelsixorganconcertosop4,146,175
35083,8,concertono2inbflatmajorhwv290allegromanonpresto,sonnerie,handelsixorganconcertosop4,204,233
35084,8,concertono3infmajorrv293autumnadagiomolto,americanbaroque,thefourseasonsbyvivaldi,0,29
35086,8,concertono3infmajorrv293autumnadagiomolto,americanbaroque,thefourseasonsbyvivaldi,59,88
35087,8,concertono3infmajorrv293autumnadagiomolto,americanbaroque,thefourseasonsbyvivaldi,88,117
35089,8,confiteor,americanbachsoloists,jsbachmassinbminorcd2,30,59
35091,8,confiteor,americanbachsoloists,jsbachmassinbminorcd2,88,117
35092,8,confiteor,americanbachsoloists,jsbachmassinbminorcd2,117,146
35093,8,confiteor,americanbachsoloists,jsbachmassinbminorcd2,146,175
35096,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,0,29
35097,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,30,59
35098,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,59,88
35099,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,88,117
35102,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,175,204
35103,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,204,233
35104,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,233,262
35105,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,262,291
35106,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,291,320
35108,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,349,378
35109,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,378,407
35110,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,407,436
35111,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,436,465
35112,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,465,494
35113,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,494,523
35115,8,corellisonataxiilafollia,musicofthespheres,musicofthespheres,552,581
35118,8,cruelstreak,norinebraun,modernanguish,30,59
35119,8,cruelstreak,norinebraun,modernanguish,59,88
35122,8,cruelstreak,norinebraun,modernanguish,146,175
35123,8,cruelstreak,norinebraun,modernanguish,175,204
35124,8,daldalartamzara,panacea,songsanddancemusicofeuropeeastandwest,0,29
35125,8,daldalartamzara,panacea,songsanddancemusicofeuropeeastandwest,30,59
35126,8,daldalartamzara,panacea,songsanddancemusicofeuropeeastandwest,59,88
35127,8,daldalartamzara,panacea,songsanddancemusicofeuropeeastandwest,88,117
35129,8,daldalartamzara,panacea,songsanddancemusicofeuropeeastandwest,146,175
35131,8,daldalartamzara,panacea,songsanddancemusicofeuropeeastandwest,204,233
35133,8,daldalartamzara,panacea,songsanddancemusicofeuropeeastandwest,262,291
35134,8,daldalartamzara,panacea,songsanddancemusicofeuropeeastandwest,291,320
35136,8,deprofundispierrecerton,edwardmartinandwilliambastian,virtuesandvices,30,59
35139,8,deadslowday,psychetropic,chinaradiosunshine,0,29
35142,8,deadslowday,psychetropic,chinaradiosunshine,88,117
35145,8,deadslowday,psychetropic,chinaradiosunshine,175,204
35147,8,deadslowday,psychetropic,chinaradiosunshine,233,262
35148,8,deadslowday,psychetropic,chinaradiosunshine,262,291
35150,8,deadslowday,psychetropic,chinaradiosunshine,320,349
35151,8,demonoflove,djmarkitos,evolutionofthemind,0,29
35153,8,demonoflove,djmarkitos,evolutionofthemind,59,88
35155,8,demonoflove,djmarkitos,evolutionofthemind,117,146
35156,8,demonoflove,djmarkitos,evolutionofthemind,146,175
35157,8,demonoflove,djmarkitos,evolutionofthemind,175,204
35158,8,demonoflove,djmarkitos,evolutionofthemind,204,233
35163,8,desamor,mutandina,mutandina,0,29
35164,8,desamor,mutandina,mutandina,30,59
35165,8,desamor,mutandina,mutandina,59,88
35169,8,desamor,mutandina,mutandina,175,204
35170,8,desamor,mutandina,mutandina,204,233
35171,8,desamor,mutandina,mutandina,233,262
35172,8,desamor,mutandina,mutandina,262,291
35173,8,desamor,mutandina,mutandina,291,320
35176,8,devilsdaughter,norinebraun,andthemoodswings,30,59
35177,8,devilsdaughter,norinebraun,andthemoodswings,59,88
35178,8,devilsdaughter,norinebraun,andthemoodswings,88,117
35182,8,didgeridoo,christopherofthewolves,welcomeom,0,29
35183,8,didgeridoo,christopherofthewolves,welcomeom,30,59
35189,8,didgeridoo,christopherofthewolves,welcomeom,204,233
35190,8,didgeridoo,christopherofthewolves,welcomeom,233,262
35192,8,didgeridoo,christopherofthewolves,welcomeom,291,320
35194,8,didgeridoo,christopherofthewolves,welcomeom,349,378
35195,8,didgeridoo,christopherofthewolves,welcomeom,378,407
35196,8,didgeridoo,christopherofthewolves,welcomeom,407,436
35202,8,didgeridoo,christopherofthewolves,welcomeom,581,610
35204,8,didgeridoo,christopherofthewolves,welcomeom,639,668
35205,8,didgeridoo,christopherofthewolves,welcomeom,668,697
35209,8,differenciassobrelcanto,dufaycollective,cancionero,30,59
35210,8,differenciassobrelcanto,dufaycollective,cancionero,59,88
35211,8,differenciassobrelcanto,dufaycollective,cancionero,88,117
35215,8,disaffected,clayne,potemkinvillages,59,88
35216,8,disaffected,clayne,potemkinvillages,88,117
35218,8,disaffected,clayne,potemkinvillages,146,175
35219,8,disaffected,clayne,potemkinvillages,175,204
35222,8,disaffected,clayne,potemkinvillages,262,291
35224,8,dominedeus,americanbachsoloists,jsbachmassinbminorcd1,30,59
35225,8,dominedeus,americanbachsoloists,jsbachmassinbminorcd1,59,88
35226,8,dominedeus,americanbachsoloists,jsbachmassinbminorcd1,88,117
35227,8,dominedeus,americanbachsoloists,jsbachmassinbminorcd1,117,146
35229,8,dominedeus,americanbachsoloists,jsbachmassinbminorcd1,175,204
35231,8,dominedeus,americanbachsoloists,jsbachmassinbminorcd1,233,262
35232,8,dominedeus,americanbachsoloists,jsbachmassinbminorcd1,262,291
35237,8,donagentileluteguillaumedufay,asteria,lesouvenirdevousmetue,59,88
35238,8,doondarooth,johnfleagle,worldsblissmedievalsongsofloveanddeath,0,29
35241,8,downtheline,jag,prettygirlblues,0,29
35242,8,downtheline,jag,prettygirlblues,30,59
35244,8,downtheline,jag,prettygirlblues,88,117
35245,8,downtheline,jag,prettygirlblues,117,146
35247,8,driftwoodsurfsand,glenbledsoe,upanddown,30,59
35249,8,driftwoodsurfsand,glenbledsoe,upanddown,88,117
35250,8,driftwoodsurfsand,glenbledsoe,upanddown,117,146
35253,8,driftwoodsurfsand,glenbledsoe,upanddown,204,233
35258,8,duetop22no2allegro,phoebecarraiandtanyatomkins,kummercelloduets,30,59
35260,8,duetop22no2allegro,phoebecarraiandtanyatomkins,kummercelloduets,88,117
35261,8,duetop22no2allegro,phoebecarraiandtanyatomkins,kummercelloduets,117,146
35263,8,duetop22no2allegro,phoebecarraiandtanyatomkins,kummercelloduets,175,204
35264,8,duetop22no2allegro,phoebecarraiandtanyatomkins,kummercelloduets,204,233
35266,8,duetop22no2allegro,phoebecarraiandtanyatomkins,kummercelloduets,262,291
35268,8,duetop22no2allegro,phoebecarraiandtanyatomkins,kummercelloduets,320,349
35270,8,duetop22no2allegro,phoebecarraiandtanyatomkins,kummercelloduets,378,407
35271,8,duetop22no2allegro,phoebecarraiandtanyatomkins,kummercelloduets,407,436
35272,8,duetop22no2allegro,phoebecarraiandtanyatomkins,kummercelloduets,436,465
35275,8,duetsfor2lutesinaminorandfmajorlosygavotte,edwardmartinandpaulberget,baroqueluteduets,30,59
35278,8,duono3allegro,laurelzuckerandsaraandon,thecompletewfbachfluteduos,30,59
35279,8,duono3allegro,laurelzuckerandsaraandon,thecompletewfbachfluteduos,59,88
35280,8,duono3allegro,laurelzuckerandsaraandon,thecompletewfbachfluteduos,88,117
35281,8,duono3allegro,laurelzuckerandsaraandon,thecompletewfbachfluteduos,117,146
35282,8,duono3allegro,laurelzuckerandsaraandon,thecompletewfbachfluteduos,146,175
35285,8,duono3allegro,laurelzuckerandsaraandon,thecompletewfbachfluteduos,233,262
35286,8,duono3allegro,laurelzuckerandsaraandon,thecompletewfbachfluteduos,262,291
35287,8,duono3allegro,laurelzuckerandreneeseibert,kuhlau3duosfortwoflutesopus10,0,29
35290,8,duono3allegro,laurelzuckerandreneeseibert,kuhlau3duosfortwoflutesopus10,88,117
35294,8,duono3allegro,laurelzuckerandreneeseibert,kuhlau3duosfortwoflutesopus10,204,233
35300,8,duskredwalls,rapoon,fallengods,146,175
35301,8,duskredwalls,rapoon,fallengods,175,204
35302,8,duskredwalls,rapoon,fallengods,204,233
35303,8,duskredwalls,rapoon,fallengods,233,262
35304,8,duskredwalls,rapoon,fallengods,262,291
35306,8,easternsky,touchinggrace,submission,0,29
35307,8,easternsky,touchinggrace,submission,30,59
35308,8,easternsky,touchinggrace,submission,59,88
35309,8,easternsky,touchinggrace,submission,88,117
35311,8,easternsky,touchinggrace,submission,146,175
35313,8,easternsky,touchinggrace,submission,204,233
35314,8,easternsky,touchinggrace,submission,233,262
35315,8,easternsky,touchinggrace,submission,262,291
35316,8,easternsky,touchinggrace,submission,291,320
35318,8,easternsky,touchinggrace,submission,349,378
35319,8,easternsky,touchinggrace,submission,378,407
35320,8,easternsky,touchinggrace,submission,407,436
35321,8,easternsky,touchinggrace,submission,436,465
35322,8,easternsky,touchinggrace,submission,465,494
35324,8,easternsky,touchinggrace,submission,523,552
35326,8,ehaw,glenbledsoe,octopants,0,29
35327,8,ehaw,glenbledsoe,octopants,30,59
35328,8,ehaw,glenbledsoe,octopants,59,88
35330,8,ehaw,glenbledsoe,octopants,117,146
35331,8,electricfrankensteinteenageshutdown,magnatunecompilation,highenergyrockandroll,0,29
35332,8,electricfrankensteinteenageshutdown,magnatunecompilation,highenergyrockandroll,30,59
35334,8,electricfrankensteinteenageshutdown,magnatunecompilation,highenergyrockandroll,88,117
35335,8,electricfrankensteinteenageshutdown,magnatunecompilation,highenergyrockandroll,117,146
35336,8,electricfrankensteinteenageshutdown,magnatunecompilation,highenergyrockandroll,146,175
35337,8,enfinlabeautequejadoreetiennemoulinie,orinda,airsdecour,0,29
35338,8,enfinlabeautequejadoreetiennemoulinie,orinda,airsdecour,30,59
35342,8,enfinlabeautequejadoreetiennemoulinie,orinda,airsdecour,146,175
35345,8,enfinlabeautequejadoreetiennemoulinie,orinda,airsdecour,233,262
35346,8,enfinlabeautequejadoreetiennemoulinie,orinda,airsdecour,262,291
35348,8,enfinlabeautequejadoreetiennemoulinie,orinda,airsdecour,320,349
35349,8,enfinlabeautequejadoreetiennemoulinie,orinda,airsdecour,349,378
35350,8,estampiecosipensoso,shirakammen,mistral,0,29
35352,8,estampiecosipensoso,shirakammen,mistral,59,88
35353,8,estampiecosipensoso,shirakammen,mistral,88,117
35355,8,estampiecosipensoso,shirakammen,mistral,146,175
35356,8,estampiecosipensoso,shirakammen,mistral,175,204
35357,8,estampiecosipensoso,shirakammen,mistral,204,233
35358,8,estampiecosipensoso,shirakammen,mistral,233,262
35362,8,etudeinjminor,jamiejanover,nowcenteroftime,59,88
35363,8,etudeinjminor,jamiejanover,nowcenteroftime,88,117
35364,8,etudeinjminor,jamiejanover,nowcenteroftime,117,146
35367,8,etudeinjminor,jamiejanover,nowcenteroftime,204,233
35371,8,etudeinjminor,jamiejanover,nowcenteroftime,320,349
35373,8,etudeinjminor,jamiejanover,nowcenteroftime,378,407
35374,8,etudeinjminor,jamiejanover,nowcenteroftime,407,436
35375,8,etudeinjminor,jamiejanover,nowcenteroftime,436,465
35377,8,exiledasylummix,solace,vadalna,0,29
35378,8,exiledasylummix,solace,vadalna,30,59
35379,8,exiledasylummix,solace,vadalna,59,88
35380,8,exiledasylummix,solace,vadalna,88,117
35383,8,exiledasylummix,solace,vadalna,175,204
35385,8,exiledasylummix,solace,vadalna,233,262
35387,8,exiledasylummix,solace,vadalna,291,320
35389,8,exiledasylummix,solace,vadalna,349,378
35393,8,eyesclosed,theseldonplan,makingcircles,30,59
35394,8,eyesclosed,theseldonplan,makingcircles,59,88
35395,8,eyesclosed,theseldonplan,makingcircles,88,117
35396,8,eyesclosed,theseldonplan,makingcircles,117,146
35397,8,eyesclosed,theseldonplan,makingcircles,146,175
35402,8,faesonatascherzowo02incminor,shlomomintz,cd2brahmsthreeviolinsonatas,88,117
35404,8,faesonatascherzowo02incminor,shlomomintz,cd2brahmsthreeviolinsonatas,146,175
35406,8,faesonatascherzowo02incminor,shlomomintz,cd2brahmsthreeviolinsonatas,204,233
35408,8,faesonatascherzowo02incminor,shlomomintz,cd2brahmsthreeviolinsonatas,262,291
35410,8,fabelfantasiestuckeop12,leonmccawley,cd2schumannpianomusic,0,29
35412,8,fabelfantasiestuckeop12,leonmccawley,cd2schumannpianomusic,59,88
35413,8,fabelfantasiestuckeop12,leonmccawley,cd2schumannpianomusic,88,117
35418,8,faliktootight,magnatunecompilation,worldfusion,88,117
35420,8,faliktootight,magnatunecompilation,worldfusion,146,175
35426,8,fall,jadeleary,fossildawn,59,88
35430,8,fall,jadeleary,fossildawn,175,204
35436,8,fantasiadeltercerotono,jacobheringmanandcatherineking,alonsomudarrasongsandsolos,117,146
35442,8,fantasia25,jacobheringmanandcatherineking,luismilanelmaestro,0,29
35447,8,fantasia25,jacobheringmanandcatherineking,luismilanelmaestro,146,175
35449,8,fantasia25,jacobheringmanandcatherineking,luismilanelmaestro,204,233
35451,8,fantasia8,edmartin,luismilanelmaestro,0,29
35452,8,fantasia8,edmartin,luismilanelmaestro,30,59
35453,8,fantasia8,edmartin,luismilanelmaestro,59,88
35458,8,fantasieinfminortempoprimo,sethandmarysecarlin,schubertmusicforfortepianofourhands,59,88
35459,8,fantasieinfminortempoprimo,sethandmarysecarlin,schubertmusicforfortepianofourhands,88,117
35461,8,fantasieinfminortempoprimo,sethandmarysecarlin,schubertmusicforfortepianofourhands,146,175
35462,8,fantasieinfminortempoprimo,sethandmarysecarlin,schubertmusicforfortepianofourhands,175,204
35463,8,fantasieinfminortempoprimo,sethandmarysecarlin,schubertmusicforfortepianofourhands,204,233
35464,8,fantasieinfminortempoprimo,sethandmarysecarlin,schubertmusicforfortepianofourhands,233,262
35467,8,fantasy3inc,phantasm,johnjenkinssixpartconsorts,0,29
35468,8,fantasy3inc,phantasm,johnjenkinssixpartconsorts,30,59
35471,8,fantasy3inc,phantasm,johnjenkinssixpartconsorts,117,146
35472,8,fantasy3inc,phantasm,johnjenkinssixpartconsorts,146,175
35473,8,fantasy3inc,phantasm,johnjenkinssixpartconsorts,175,204
35474,8,fastfurious,electricfrankenstein,thetimeisnow,0,29
35475,8,fastfurious,electricfrankenstein,thetimeisnow,30,59
35476,8,fastfurious,electricfrankenstein,thetimeisnow,59,88
35478,8,fastfurious,electricfrankenstein,thetimeisnow,117,146
35479,8,fastfurious,electricfrankenstein,thetimeisnow,146,175
35480,8,fastfurious,electricfrankenstein,thetimeisnow,175,204
35482,8,finale,bethquist,shallwedance,0,29
35483,8,finale,bethquist,shallwedance,30,59
35484,8,finale,bethquist,shallwedance,59,88
35487,8,finale,bethquist,shallwedance,146,175
35489,8,finale,bethquist,shallwedance,204,233
35490,8,finale,bethquist,shallwedance,233,262
35491,8,finale,bethquist,shallwedance,262,291
35492,8,finale,bethquist,shallwedance,291,320
35493,8,finale,bethquist,shallwedance,320,349
35496,8,flowersonthewall,pizzle,partypatrol,30,59
35497,8,flowersonthewall,pizzle,partypatrol,59,88
35501,8,flying,sunpalace,intoheaven,59,88
35503,8,flying,sunpalace,intoheaven,117,146
35504,8,flying,sunpalace,intoheaven,146,175
35505,8,flying,sunpalace,intoheaven,175,204
35506,8,foreshadow,solace,iman,0,29
35507,8,foreshadow,solace,iman,30,59
35508,8,foreshadow,solace,iman,59,88
35511,8,foreshadow,solace,iman,146,175
35514,8,forgedinblood,utopiabanished,nightoftheblackwyvern,30,59
35515,8,forgedinblood,utopiabanished,nightoftheblackwyvern,59,88
35518,8,forgedinblood,utopiabanished,nightoftheblackwyvern,146,175
35522,8,forgedinblood,utopiabanished,nightoftheblackwyvern,262,291
35523,8,forgedinblood,utopiabanished,nightoftheblackwyvern,291,320
35525,8,forsakencurcuna108,solace,ahsas,0,29
35527,8,forsakencurcuna108,solace,ahsas,59,88
35529,8,forsakencurcuna108,solace,ahsas,117,146
35530,8,forsakencurcuna108,solace,ahsas,146,175
35534,8,forsakencurcuna108,solace,ahsas,262,291
35535,8,forsakencurcuna108,solace,ahsas,291,320
35536,8,forsakencurcuna108,solace,ahsas,320,349
35542,8,fourthsuitelamarellaforqueray,marysecarlin,rameaupiecesdeclavecinenconcertsforqueraysuites4and5,30,59
35543,8,fourthsuitelamarellaforqueray,marysecarlin,rameaupiecesdeclavecinenconcertsforqueraysuites4and5,59,88
35544,8,fourthsuitelamarellaforqueray,marysecarlin,rameaupiecesdeclavecinenconcertsforqueraysuites4and5,88,117
35545,8,fourthsuitelamarellaforqueray,marysecarlin,rameaupiecesdeclavecinenconcertsforqueraysuites4and5,117,146
35548,8,fragmentfromthedivineliturgystrochnoychant,ensemblesreteniye,ancientchurchsingingofbyzantinegeorgiaandrus,30,59
35549,8,fragmentfromthedivineliturgystrochnoychant,ensemblesreteniye,ancientchurchsingingofbyzantinegeorgiaandrus,59,88
35552,8,fragmentfromthedivineliturgystrochnoychant,ensemblesreteniye,ancientchurchsingingofbyzantinegeorgiaandrus,146,175
35553,8,fragmentfromthedivineliturgystrochnoychant,ensemblesreteniye,ancientchurchsingingofbyzantinegeorgiaandrus,175,204
35557,8,freakshow,atomicopera,penguindust,88,117
35565,8,freeenergy,kenjiwilliams,facesofepiphany,59,88
35566,8,freeenergy,kenjiwilliams,facesofepiphany,88,117
35567,8,freeenergy,kenjiwilliams,facesofepiphany,117,146
35569,8,freeenergy,kenjiwilliams,facesofepiphany,175,204
35570,8,freeenergy,kenjiwilliams,facesofepiphany,204,233
35571,8,freeenergy,kenjiwilliams,facesofepiphany,233,262
35574,8,freeenergy,kenjiwilliams,facesofepiphany,320,349
35577,8,freeenergy,kenjiwilliams,facesofepiphany,407,436
35578,8,freeenergy,kenjiwilliams,facesofepiphany,436,465
35579,8,freeenergy,kenjiwilliams,facesofepiphany,465,494
35580,8,freeenergy,kenjiwilliams,facesofepiphany,494,523
35581,8,freeenergy,kenjiwilliams,facesofepiphany,523,552
35583,8,frobergertoccataivinfmajor1656,sandcraiganddornenburg,biberviolinsonatas,0,29
35588,8,frobergertoccataivinfmajor1656,sandcraiganddornenburg,biberviolinsonatas,146,175
35589,8,frobergertoccataivinfmajor1656,sandcraiganddornenburg,biberviolinsonatas,175,204
35590,8,frobergertoccataivinfmajor1656,sandcraiganddornenburg,biberviolinsonatas,204,233
35591,8,fruitless,lisadebenedictis,fruitless,0,29
35593,8,fruitless,lisadebenedictis,fruitless,59,88
35596,8,fruitless,lisadebenedictis,fruitless,146,175
35597,8,fruitless,lisadebenedictis,fruitless,175,204
35598,8,fuckedinsert,strojovna07,iii,0,29
35600,8,fuckedinsert,strojovna07,iii,59,88
35610,8,fuenfstueckeimvolkstonop102starkundmarkiert,gonzaloxruiz,schumannromances,88,117
35611,8,fuenfstueckeimvolkstonop102starkundmarkiert,gonzaloxruiz,schumannromances,117,146
35614,8,gagliardaintremodi,paulbeier,simonemolinaro,30,59
35617,8,galactica,solarcycle,sunlight,30,59
35619,8,galactica,solarcycle,sunlight,88,117
35622,8,galactica,solarcycle,sunlight,175,204
35623,8,galactica,solarcycle,sunlight,204,233
35627,8,galactica,solarcycle,sunlight,320,349
35628,8,galactica,solarcycle,sunlight,349,378
35629,8,gatesofhell,skitzo,babblesick,0,29
35630,8,gatesofhell,skitzo,babblesick,30,59
35633,8,gatesofhell,skitzo,babblesick,117,146
35635,8,gatesofhell,skitzo,babblesick,175,204
35636,8,gatesofhell,skitzo,babblesick,204,233
35637,8,gatesofhell,skitzo,babblesick,233,262
35641,8,gently,norinebraun,nowandzen,30,59
35642,8,gently,norinebraun,nowandzen,59,88
35643,8,gently,norinebraun,nowandzen,88,117
35644,8,gently,norinebraun,nowandzen,117,146
35645,8,gently,norinebraun,nowandzen,146,175
35646,8,gently,norinebraun,nowandzen,175,204
35647,8,gently,norinebraun,nowandzen,204,233
35648,8,gerleenlombredungbuysonnet,jacobheringman,josquindesprezlutesettings,0,29
35650,8,gerleenlombredungbuysonnet,jacobheringman,josquindesprezlutesettings,59,88
